             bin (y_W)   qTcut           order/list                                                                 dsigma +-            error


         4         4.1   extrapolation   NLO.QCD.QT                                                                  84.3469723 +-        0.4974041
---------------------------------------------------------------------------------------------------------------------------------------------------
         4         4.1   independent     ..a00                                                                               0. +-               0.
         4         4.1   extrapolation   NLO.QT.32                                                                   84.3469723 +-        0.4974041

         4         4.1   0.01            NLO.QCD.QT                                                             84.4179761 +-        0.4825516
---------------------------------------------------------------------------------------------------------------------------------------------------
         4         4.1   independent     ..a00                                                                               0. +-               0.
         4         4.1   0.01            NLO.QT.32                                                                   84.4179761 +-        0.4825516

         4         4.1   0.05            NLO.QCD.QT                                                             84.0247682 +-        0.3614264
---------------------------------------------------------------------------------------------------------------------------------------------------
         4         4.1   independent     ..a00                                                                               0. +-               0.
         4         4.1   0.05            NLO.QT.32                                                                   84.0247682 +-        0.3614264

         4         4.1   0.1             NLO.QCD.QT                                                             83.9006180 +-        0.3201108
---------------------------------------------------------------------------------------------------------------------------------------------------
         4         4.1   independent     ..a00                                                                               0. +-               0.
         4         4.1   0.1             NLO.QT.32                                                                   83.9006180 +-        0.3201108

         4         4.1   0.15            NLO.QCD.QT                                                             83.8731024 +-        0.2983968
---------------------------------------------------------------------------------------------------------------------------------------------------
         4         4.1   independent     ..a00                                                                               0. +-               0.
         4         4.1   0.15            NLO.QT.32                                                                   83.8731024 +-        0.2983968

         4         4.1   0.2             NLO.QCD.QT                                                             83.9138583 +-        0.2840374
---------------------------------------------------------------------------------------------------------------------------------------------------
         4         4.1   independent     ..a00                                                                               0. +-               0.
         4         4.1   0.2             NLO.QT.32                                                                   83.9138583 +-        0.2840374

         4         4.1   0.25            NLO.QCD.QT                                                             83.8689091 +-        0.2733879
---------------------------------------------------------------------------------------------------------------------------------------------------
         4         4.1   independent     ..a00                                                                               0. +-               0.
         4         4.1   0.25            NLO.QT.32                                                                   83.8689091 +-        0.2733879

         4         4.1   0.5             NLO.QCD.QT                                                             83.5463343 +-        0.2429389
---------------------------------------------------------------------------------------------------------------------------------------------------
         4         4.1   independent     ..a00                                                                               0. +-               0.
         4         4.1   0.5             NLO.QT.32                                                                   83.5463343 +-        0.2429389

===================================================================================================================================================

       4.1         4.2   extrapolation   NLO.QCD.QT                                                                  64.1939603 +-        0.4086189
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.1         4.2   independent     ..a00                                                                               0. +-               0.
       4.1         4.2   extrapolation   NLO.QT.32                                                                   64.1939603 +-        0.4086189

       4.1         4.2   0.01            NLO.QCD.QT                                                             64.2663658 +-        0.4164881
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.1         4.2   independent     ..a00                                                                               0. +-               0.
       4.1         4.2   0.01            NLO.QT.32                                                                   64.2663658 +-        0.4164881

       4.1         4.2   0.05            NLO.QCD.QT                                                             64.2444461 +-        0.3119000
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.1         4.2   independent     ..a00                                                                               0. +-               0.
       4.1         4.2   0.05            NLO.QT.32                                                                   64.2444461 +-        0.3119000

       4.1         4.2   0.1             NLO.QCD.QT                                                             64.4131164 +-        0.2763047
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.1         4.2   independent     ..a00                                                                               0. +-               0.
       4.1         4.2   0.1             NLO.QT.32                                                                   64.4131164 +-        0.2763047

       4.1         4.2   0.15            NLO.QCD.QT                                                             64.4103463 +-        0.2574396
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.1         4.2   independent     ..a00                                                                               0. +-               0.
       4.1         4.2   0.15            NLO.QT.32                                                                   64.4103463 +-        0.2574396

       4.1         4.2   0.2             NLO.QCD.QT                                                             64.3683839 +-        0.2448917
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.1         4.2   independent     ..a00                                                                               0. +-               0.
       4.1         4.2   0.2             NLO.QT.32                                                                   64.3683839 +-        0.2448917

       4.1         4.2   0.25            NLO.QCD.QT                                                             64.3259591 +-        0.2357071
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.1         4.2   independent     ..a00                                                                               0. +-               0.
       4.1         4.2   0.25            NLO.QT.32                                                                   64.3259591 +-        0.2357071

       4.1         4.2   0.5             NLO.QCD.QT                                                             64.0110125 +-        0.2093186
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.1         4.2   independent     ..a00                                                                               0. +-               0.
       4.1         4.2   0.5             NLO.QT.32                                                                   64.0110125 +-        0.2093186

===================================================================================================================================================

       4.2         4.3   extrapolation   NLO.QCD.QT                                                                  46.6704100 +-        0.3118244
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.2         4.3   independent     ..a00                                                                               0. +-               0.
       4.2         4.3   extrapolation   NLO.QT.32                                                                   46.6704100 +-        0.3118244

       4.2         4.3   0.01            NLO.QCD.QT                                                             46.6855807 +-        0.3491961
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.2         4.3   independent     ..a00                                                                               0. +-               0.
       4.2         4.3   0.01            NLO.QT.32                                                                   46.6855807 +-        0.3491961

       4.2         4.3   0.05            NLO.QCD.QT                                                             46.6167542 +-        0.2608517
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.2         4.3   independent     ..a00                                                                               0. +-               0.
       4.2         4.3   0.05            NLO.QT.32                                                                   46.6167542 +-        0.2608517

       4.2         4.3   0.1             NLO.QCD.QT                                                             46.6314697 +-        0.2308867
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.2         4.3   independent     ..a00                                                                               0. +-               0.
       4.2         4.3   0.1             NLO.QT.32                                                                   46.6314697 +-        0.2308867

       4.2         4.3   0.15            NLO.QCD.QT                                                             46.5730818 +-        0.2151146
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.2         4.3   independent     ..a00                                                                               0. +-               0.
       4.2         4.3   0.15            NLO.QT.32                                                                   46.5730818 +-        0.2151146

       4.2         4.3   0.2             NLO.QCD.QT                                                             46.5349115 +-        0.2046579
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.2         4.3   independent     ..a00                                                                               0. +-               0.
       4.2         4.3   0.2             NLO.QT.32                                                                   46.5349115 +-        0.2046579

       4.2         4.3   0.25            NLO.QCD.QT                                                             46.5351349 +-        0.1969857
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.2         4.3   independent     ..a00                                                                               0. +-               0.
       4.2         4.3   0.25            NLO.QT.32                                                                   46.5351349 +-        0.1969857

       4.2         4.3   0.5             NLO.QCD.QT                                                             46.3657791 +-        0.1750194
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.2         4.3   independent     ..a00                                                                               0. +-               0.
       4.2         4.3   0.5             NLO.QT.32                                                                   46.3657791 +-        0.1750194

===================================================================================================================================================

       4.3         4.4   extrapolation   NLO.QCD.QT                                                                  32.2765046 +-        0.2560748
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.3         4.4   independent     ..a00                                                                               0. +-               0.
       4.3         4.4   extrapolation   NLO.QT.32                                                                   32.2765046 +-        0.2560748

       4.3         4.4   0.01            NLO.QCD.QT                                                             32.2090241 +-        0.2852839
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.3         4.4   independent     ..a00                                                                               0. +-               0.
       4.3         4.4   0.01            NLO.QT.32                                                                   32.2090241 +-        0.2852839

       4.3         4.4   0.05            NLO.QCD.QT                                                             32.2863719 +-        0.2129373
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.3         4.4   independent     ..a00                                                                               0. +-               0.
       4.3         4.4   0.05            NLO.QT.32                                                                   32.2863719 +-        0.2129373

       4.3         4.4   0.1             NLO.QCD.QT                                                             32.0986824 +-        0.1881051
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.3         4.4   independent     ..a00                                                                               0. +-               0.
       4.3         4.4   0.1             NLO.QT.32                                                                   32.0986824 +-        0.1881051

       4.3         4.4   0.15            NLO.QCD.QT                                                             32.0461838 +-        0.1751215
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.3         4.4   independent     ..a00                                                                               0. +-               0.
       4.3         4.4   0.15            NLO.QT.32                                                                   32.0461838 +-        0.1751215

       4.3         4.4   0.2             NLO.QCD.QT                                                             32.0075525 +-        0.1665590
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.3         4.4   independent     ..a00                                                                               0. +-               0.
       4.3         4.4   0.2             NLO.QT.32                                                                   32.0075525 +-        0.1665590

       4.3         4.4   0.25            NLO.QCD.QT                                                             31.9842824 +-        0.1602444
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.3         4.4   independent     ..a00                                                                               0. +-               0.
       4.3         4.4   0.25            NLO.QT.32                                                                   31.9842824 +-        0.1602444

       4.3         4.4   0.5             NLO.QCD.QT                                                             31.7812769 +-        0.1422546
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.3         4.4   independent     ..a00                                                                               0. +-               0.
       4.3         4.4   0.5             NLO.QT.32                                                                   31.7812769 +-        0.1422546

===================================================================================================================================================

       4.4         4.5   extrapolation   NLO.QCD.QT                                                                  20.5795886 +-        0.2005338
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.4         4.5   independent     ..a00                                                                               0. +-               0.
       4.4         4.5   extrapolation   NLO.QT.32                                                                   20.5795886 +-        0.2005338

       4.4         4.5   0.01            NLO.QCD.QT                                                             20.5581120 +-        0.2248800
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.4         4.5   independent     ..a00                                                                               0. +-               0.
       4.4         4.5   0.01            NLO.QT.32                                                                   20.5581120 +-        0.2248800

       4.4         4.5   0.05            NLO.QCD.QT                                                             20.6033066 +-        0.1676918
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.4         4.5   independent     ..a00                                                                               0. +-               0.
       4.4         4.5   0.05            NLO.QT.32                                                                   20.6033066 +-        0.1676918

       4.4         4.5   0.1             NLO.QCD.QT                                                             20.5563459 +-        0.1482145
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.4         4.5   independent     ..a00                                                                               0. +-               0.
       4.4         4.5   0.1             NLO.QT.32                                                                   20.5563459 +-        0.1482145

       4.4         4.5   0.15            NLO.QCD.QT                                                             20.5230252 +-        0.1379955
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.4         4.5   independent     ..a00                                                                               0. +-               0.
       4.4         4.5   0.15            NLO.QT.32                                                                   20.5230252 +-        0.1379955

       4.4         4.5   0.2             NLO.QCD.QT                                                             20.5383474 +-        0.1313805
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.4         4.5   independent     ..a00                                                                               0. +-               0.
       4.4         4.5   0.2             NLO.QT.32                                                                   20.5383474 +-        0.1313805

       4.4         4.5   0.25            NLO.QCD.QT                                                             20.5019966 +-        0.1263827
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.4         4.5   independent     ..a00                                                                               0. +-               0.
       4.4         4.5   0.25            NLO.QT.32                                                                   20.5019966 +-        0.1263827

       4.4         4.5   0.5             NLO.QCD.QT                                                             20.2979479 +-        0.1122072
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.4         4.5   independent     ..a00                                                                               0. +-               0.
       4.4         4.5   0.5             NLO.QT.32                                                                   20.2979479 +-        0.1122072

===================================================================================================================================================

       4.5         4.6   extrapolation   NLO.QCD.QT                                                                  11.9741594 +-        0.1703428
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.5         4.6   independent     ..a00                                                                               0. +-               0.
       4.5         4.6   extrapolation   NLO.QT.32                                                                   11.9741594 +-        0.1703428

       4.5         4.6   0.01            NLO.QCD.QT                                                             11.9758591 +-        0.1745115
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.5         4.6   independent     ..a00                                                                               0. +-               0.
       4.5         4.6   0.01            NLO.QT.32                                                                   11.9758591 +-        0.1745115

       4.5         4.6   0.05            NLO.QCD.QT                                                             12.0241763 +-        0.1316070
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.5         4.6   independent     ..a00                                                                               0. +-               0.
       4.5         4.6   0.05            NLO.QT.32                                                                   12.0241763 +-        0.1316070

       4.5         4.6   0.1             NLO.QCD.QT                                                             12.0390506 +-        0.1174304
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.5         4.6   independent     ..a00                                                                               0. +-               0.
       4.5         4.6   0.1             NLO.QT.32                                                                   12.0390506 +-        0.1174304

       4.5         4.6   0.15            NLO.QCD.QT                                                             12.0632271 +-        0.1098522
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.5         4.6   independent     ..a00                                                                               0. +-               0.
       4.5         4.6   0.15            NLO.QT.32                                                                   12.0632271 +-        0.1098522

       4.5         4.6   0.2             NLO.QCD.QT                                                             12.0479970 +-        0.1050219
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.5         4.6   independent     ..a00                                                                               0. +-               0.
       4.5         4.6   0.2             NLO.QT.32                                                                   12.0479970 +-        0.1050219

       4.5         4.6   0.25            NLO.QCD.QT                                                             12.0433108 +-        0.1014953
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.5         4.6   independent     ..a00                                                                               0. +-               0.
       4.5         4.6   0.25            NLO.QT.32                                                                   12.0433108 +-        0.1014953

       4.5         4.6   0.5             NLO.QCD.QT                                                             11.9434683 +-        0.0914919
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.5         4.6   independent     ..a00                                                                               0. +-               0.
       4.5         4.6   0.5             NLO.QT.32                                                                   11.9434683 +-        0.0914919

===================================================================================================================================================

       4.6         4.7   extrapolation   NLO.QCD.QT                                                                  6.45916309 +-       0.12349596
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.6         4.7   independent     ..a00                                                                               0. +-               0.
       4.6         4.7   extrapolation   NLO.QT.32                                                                   6.45916309 +-       0.12349596

       4.6         4.7   0.01            NLO.QCD.QT                                                             6.45762160 +-       0.12687211
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.6         4.7   independent     ..a00                                                                               0. +-               0.
       4.6         4.7   0.01            NLO.QT.32                                                                   6.45762160 +-       0.12687211

       4.6         4.7   0.05            NLO.QCD.QT                                                             6.49853319 +-       0.09683348
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.6         4.7   independent     ..a00                                                                               0. +-               0.
       4.6         4.7   0.05            NLO.QT.32                                                                   6.49853319 +-       0.09683348

       4.6         4.7   0.1             NLO.QCD.QT                                                             6.49925939 +-       0.08684877
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.6         4.7   independent     ..a00                                                                               0. +-               0.
       4.6         4.7   0.1             NLO.QT.32                                                                   6.49925939 +-       0.08684877

       4.6         4.7   0.15            NLO.QCD.QT                                                             6.50750286 +-       0.08166479
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.6         4.7   independent     ..a00                                                                               0. +-               0.
       4.6         4.7   0.15            NLO.QT.32                                                                   6.50750286 +-       0.08166479

       4.6         4.7   0.2             NLO.QCD.QT                                                             6.49219103 +-       0.07827966
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.6         4.7   independent     ..a00                                                                               0. +-               0.
       4.6         4.7   0.2             NLO.QT.32                                                                   6.49219103 +-       0.07827966

       4.6         4.7   0.25            NLO.QCD.QT                                                             6.47012498 +-       0.07575239
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.6         4.7   independent     ..a00                                                                               0. +-               0.
       4.6         4.7   0.25            NLO.QT.32                                                                   6.47012498 +-       0.07575239

       4.6         4.7   0.5             NLO.QCD.QT                                                             6.40062538 +-       0.06894443
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.6         4.7   independent     ..a00                                                                               0. +-               0.
       4.6         4.7   0.5             NLO.QT.32                                                                   6.40062538 +-       0.06894443

===================================================================================================================================================

       4.7         4.8   extrapolation   NLO.QCD.QT                                                                  3.26164170 +-       0.08338551
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.7         4.8   independent     ..a00                                                                               0. +-               0.
       4.7         4.8   extrapolation   NLO.QT.32                                                                   3.26164170 +-       0.08338551

       4.7         4.8   0.01            NLO.QCD.QT                                                             3.27914402 +-       0.08206637
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.7         4.8   independent     ..a00                                                                               0. +-               0.
       4.7         4.8   0.01            NLO.QT.32                                                                   3.27914402 +-       0.08206637

       4.7         4.8   0.05            NLO.QCD.QT                                                             3.19486076 +-       0.06148310
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.7         4.8   independent     ..a00                                                                               0. +-               0.
       4.7         4.8   0.05            NLO.QT.32                                                                   3.19486076 +-       0.06148310

       4.7         4.8   0.1             NLO.QCD.QT                                                             3.19891793 +-       0.05481308
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.7         4.8   independent     ..a00                                                                               0. +-               0.
       4.7         4.8   0.1             NLO.QT.32                                                                   3.19891793 +-       0.05481308

       4.7         4.8   0.15            NLO.QCD.QT                                                             3.18548676 +-       0.05134528
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.7         4.8   independent     ..a00                                                                               0. +-               0.
       4.7         4.8   0.15            NLO.QT.32                                                                   3.18548676 +-       0.05134528

       4.7         4.8   0.2             NLO.QCD.QT                                                             3.17281085 +-       0.04888187
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.7         4.8   independent     ..a00                                                                               0. +-               0.
       4.7         4.8   0.2             NLO.QT.32                                                                   3.17281085 +-       0.04888187

       4.7         4.8   0.25            NLO.QCD.QT                                                             3.17906465 +-       0.04723822
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.7         4.8   independent     ..a00                                                                               0. +-               0.
       4.7         4.8   0.25            NLO.QT.32                                                                   3.17906465 +-       0.04723822

       4.7         4.8   0.5             NLO.QCD.QT                                                             3.11754385 +-       0.04228214
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.7         4.8   independent     ..a00                                                                               0. +-               0.
       4.7         4.8   0.5             NLO.QT.32                                                                   3.11754385 +-       0.04228214

===================================================================================================================================================

       4.8         4.9   extrapolation   NLO.QCD.QT                                                                  1.32361492 +-       0.03990451
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.8         4.9   independent     ..a00                                                                               0. +-               0.
       4.8         4.9   extrapolation   NLO.QT.32                                                                   1.32361492 +-       0.03990451

       4.8         4.9   0.01            NLO.QCD.QT                                                             1.32348947 +-       0.04446251
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.8         4.9   independent     ..a00                                                                               0. +-               0.
       4.8         4.9   0.01            NLO.QT.32                                                                   1.32348947 +-       0.04446251

       4.8         4.9   0.05            NLO.QCD.QT                                                             1.31475277 +-       0.03353729
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.8         4.9   independent     ..a00                                                                               0. +-               0.
       4.8         4.9   0.05            NLO.QT.32                                                                   1.31475277 +-       0.03353729

       4.8         4.9   0.1             NLO.QCD.QT                                                             1.31541280 +-       0.03003073
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.8         4.9   independent     ..a00                                                                               0. +-               0.
       4.8         4.9   0.1             NLO.QT.32                                                                   1.31541280 +-       0.03003073

       4.8         4.9   0.15            NLO.QCD.QT                                                             1.31535984 +-       0.02826212
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.8         4.9   independent     ..a00                                                                               0. +-               0.
       4.8         4.9   0.15            NLO.QT.32                                                                   1.31535984 +-       0.02826212

       4.8         4.9   0.2             NLO.QCD.QT                                                             1.30451610 +-       0.02703243
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.8         4.9   independent     ..a00                                                                               0. +-               0.
       4.8         4.9   0.2             NLO.QT.32                                                                   1.30451610 +-       0.02703243

       4.8         4.9   0.25            NLO.QCD.QT                                                             1.30452258 +-       0.02621093
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.8         4.9   independent     ..a00                                                                               0. +-               0.
       4.8         4.9   0.25            NLO.QT.32                                                                   1.30452258 +-       0.02621093

       4.8         4.9   0.5             NLO.QCD.QT                                                             1.30517361 +-       0.02391754
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.8         4.9   independent     ..a00                                                                               0. +-               0.
       4.8         4.9   0.5             NLO.QT.32                                                                   1.30517361 +-       0.02391754

===================================================================================================================================================

       4.9           5   extrapolation   NLO.QCD.QT                                                                  0.47272385 +-       0.02395490
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.9           5   independent     ..a00                                                                               0. +-               0.
       4.9           5   extrapolation   NLO.QT.32                                                                   0.47272385 +-       0.02395490

       4.9           5   0.01            NLO.QCD.QT                                                             0.46690367 +-       0.02641607
---------------------------------------------------------------------------------------------------------------------------------------------------
       4.9           5   independent     ..a00                                                                               0. +-               0.
       4.9           5   0.01            NLO.QT.32                                                                   0.46690367 +-       0.02641607

       4.9           5   0.05            NLO.QCD.QT                                                             0.47887039 +-       0.02028891
